154_1b3_Al_mc_AKGC417L,13.089,14.566,-644.784,143.6,36.8353,36.4105,21.8811,21.2978,14.8718,13.9689,10.4904,9.42098,7.0804,6.78883,4.33214
154_1b3_Al_mc_AKGC417L,14.566,16.101,-597.195,140.576,33.7959,32.6637,17.9592,17.7252,12.3287,12.5221,9.70131,9.64467,8.02204,7.6545,6.4115
154_1b3_Al_mc_AKGC417L,16.101,17.613,-517.04,142.95,35.2294,33.858,19.5069,19.3512,13.6734,13.4063,10.1589,9.87054,7.68974,7.31753,5.95921
154_1b3_Al_mc_AKGC417L,17.613,19.089,-686.537,140.279,33.8543,32.1682,18.8397,19.7031,15.5775,16.0639,12.1047,11.3378,9.7327,10.3532,9.65671
154_1b3_Al_mc_AKGC417L,19.089,19.827,-747.773,143.939,37.2617,36.3435,22.3321,21.8088,16.2836,15.4948,11.9611,11.2326,9.25664,8.93099,6.68438
113_1b1_Pr_sc_Litt3200,1.3445,3.0144,-1089.2,66.8582,59.4084,49.3255,39.1727,31.0869,26.0989,23.9529,23.4342,23.0111,21.4846,18.3885,14.0309
113_1b1_Pr_sc_Litt3200,3.0144,4.7622,-950.423,141.353,33.9191,31.926,17.8848,16.9715,12.0598,11.5542,9.16632,8.54686,6.93252,6.02544,4.72321
113_1b1_Pr_sc_Litt3200,4.7622,6.7789,-1021.23,128.491,63.4604,33.1462,31.0047,26.9725,21.7993,22.0733,21.7388,19.4877,18.4481,16.8023,14.037
113_1b1_Pr_sc_Litt3200,6.7789,8.9301,-1010.0,127.146,46.64,24.807,24.3616,15.3299,11.8986,9.89379,5.77607,5.00338,3.97969,2.73116,2.85969
113_1b1_Pr_sc_Litt3200,8.9301,10.975,-806.688,138.006,30.8244,29.8707,15.8131,15.4233,10.0136,9.75027,6.89258,6.81566,5.25494,5.40113,4.4363
113_1b1_Pr_sc_Litt3200,10.975,12.185,-946.574,140.87,33.9019,32.5921,18.069,17.0844,11.4748,11.1993,8.84816,9.40352,8.61475,9.0063,7.81602
113_1b1_Pr_sc_Litt3200,12.185,13.933,-1026.88,119.014,52.3157,22.5863,21.1694,17.0573,12.2455,12.8002,12.017,9.46305,8.29535,6.36619,3.88414
113_1b1_Pr_sc_Litt3200,13.933,16.183,-1038.71,116.09,66.9778,35.2591,28.6337,27.8477,23.2241,19.9759,20.0624,19.6487,18.3155,18.0313,17.8316
113_1b1_Pr_sc_Litt3200,16.183,21.936,-1078.25,79.6243,65.1076,46.4348,29.3384,18.0348,13.7297,14.618,17.2246,18.2966,16.2747,11.6966,6.50197
172_1b4_Pl_mc_AKGC417L,3.464,5.868,-851.555,157.349,60.8913,49.4637,29.6195,28.101,23.2186,12.6056,12.4335,9.80453,12.2618,7.91582,11.5709
172_1b4_Pl_mc_AKGC417L,5.868,8.473,-644.415,141.937,35.5526,34.1133,19.5589,18.2941,12.6843,12.0906,8.99641,8.41932,6.82853,7.07899,4.67041
172_1b4_Pl_mc_AKGC417L,8.473,11.027,-881.385,149.794,78.449,52.8556,38.0245,31.9401,13.7889,23.7778,18.9957,13.215,14.4492,12.9325,1.27351
172_1b4_Pl_mc_AKGC417L,11.027,13.898,-798.199,140.444,44.3938,40.2563,18.1331,13.4307,12.915,15.668,0.892941,7.19805,5.18111,9.0012,8.61983
172_1b4_Pl_mc_AKGC417L,13.898,17.186,-903.737,143.776,64.2032,50.6291,30.3068,23.9453,16.6969,13.1637,19.1408,16.0734,11.7082,11.2443,8.78938
172_1b4_Pl_mc_AKGC417L,17.186,19.959,-867.553,154.321,69.1457,51.1492,36.3259,23.8587,1.53072,-1.09189,-8.52681,-8.86661,-6.90141,-5.47321,10.8666
177_1b2_Pr_mc_AKGC417L,1.995,8.406,-985.016,139.827,73.166,39.0616,14.2932,27.933,30.2042,23.5998,16.5782,13.3761,2.15907,4.68033,3.65661
177_1b2_Pr_mc_AKGC417L,8.406,12.045,-903.291,144.053,43.4207,40.2398,29.3822,30.6223,21.2896,18.5613,16.377,14.6071,12.5159,13.2502,6.21666
177_1b2_Pr_mc_AKGC417L,12.045,15.885,-970.681,140.417,72.1632,58.1747,44.8082,41.0099,28.7925,24.558,23.9891,14.9623,15.9404,12.204,6.19267
177_1b2_Pr_mc_AKGC417L,15.885,19.424,-985.55,122.561,63.2465,45.7405,26.9839,30.4967,10.7977,14.3405,21.7607,20.7565,9.49545,6.83823,9.72046
124_1b1_Pr_sc_Litt3200,0,0.80587,-983.483,164.493,75.8406,38.4793,28.6748,17.1739,15.674,20.965,23.5941,25.4996,23.6128,16.832,9.83633
124_1b1_Pr_sc_Litt3200,0.80587,1.6979,-1059.08,105.772,88.95,67.8774,49.1203,36.624,30.5268,28.21,26.5107,23.5324,19.109,14.0987,9.39608
124_1b1_Pr_sc_Litt3200,1.6979,2.8687,-1023.53,147.727,109.729,63.8234,26.3775,7.00072,5.37905,13.7572,22.5991,25.6322,21.7643,13.8295,5.88717
124_1b1_Pr_sc_Litt3200,2.8687,4.1206,-999.392,157.214,82.7774,36.429,20.5728,10.2133,4.59566,9.46624,16.7276,20.3787,21.7355,19.7126,14.0706
124_1b1_Pr_sc_Litt3200,4.1206,5.2813,-1034.85,135.304,106.081,69.5517,37.9406,19.5869,15.9432,22.1641,30.5292,34.5722,31.7455,23.5899,13.8818
124_1b1_Pr_sc_Litt3200,5.2813,7.856,-1024.56,145.439,107.849,67.5871,38.8657,23.9758,18.4081,17.9269,19.6248,19.9791,15.9314,7.95224,-0.163292
174_1p3_Pl_mc_AKGC417L,0.326,4.282,-755.801,139.054,82.1756,63.9973,41.7961,39.2144,17.4689,15.5281,17.135,14.3497,15.3824,17.5847,9.92377
174_1p3_Pl_mc_AKGC417L,4.282,7.638,-485.753,137.94,30.5365,30.3625,16.2065,16.2329,10.2933,9.51159,5.97379,6.41661,5.19019,4.53942,2.63093
174_1p3_Pl_mc_AKGC417L,7.638,11.427,-573.649,151.465,46.4836,42.6246,27.0196,25.2541,18.2563,18.8509,13.0306,12.4505,8.36455,8.42767,6.69599
174_1p3_Pl_mc_AKGC417L,11.427,15.2,-769.744,107.5,53.8599,56.6049,46.1732,38.395,15.0294,15.9596,8.74889,1.03121,-1.63314,-1.28634,-1.12081
174_1p3_Pl_mc_AKGC417L,15.2,18.89,-749.127,141.505,82.8013,68.6809,33.0517,14.2357,11.9894,10.0062,12.6966,5.45838,9.30382,3.99883,-2.83392
160_1b3_Pr_mc_AKGC417L,1.862,5.718,-855.896,143.118,40.4541,39.1569,30.2732,19.0093,10.1677,12.483,0.313484,11.5212,0.454552,7.27772,6.3489
160_1b3_Pr_mc_AKGC417L,5.718,9.725,-674.313,138.142,31.7012,31.2432,16.9322,15.5285,9.76593,10.2831,8.479,7.74312,6.8497,6.83836,4.8247
160_1b3_Pr_mc_AKGC417L,9.725,13.614,-901.556,136.692,72.6583,60.3902,42.2529,42.4515,26.6552,14.2073,8.07117,11.9766,-0.67305,11.889,12.5301
160_1b3_Pr_mc_AKGC417L,13.614,17.671,-904.474,120.264,53.9372,47.1523,28.0467,27.5498,34.2159,21.0338,21.8823,12.3205,1.30121,0.0162048,-2.34639
160_1b3_Pr_mc_AKGC417L,17.671,19.541,-880.004,138.975,54.3225,52.4116,35.8421,32.1826,14.1309,9.78482,5.00733,7.31939,-1.69936,-0.564545,-2.20629
118_1b1_Lr_sc_Litt3200,6.594,7.5656,-1035.35,131.559,95.8076,54.9927,25.6759,15.7046,21.5148,32.4553,38.4189,35.4755,26.386,16.8273,10.8392
118_1b1_Lr_sc_Litt3200,7.5656,8.7316,-911.593,156.491,46.9371,43.7599,28.195,27.0505,21.3093,20.6306,16.7344,14.6624,10.2214,7.09139,3.13275
118_1b1_Lr_sc_Litt3200,8.7316,9.9428,-834.313,139.944,32.6474,31.5966,17.5191,17.2186,11.9585,11.7879,8.85692,8.50705,6.51703,6.15343,4.66779
118_1b1_Lr_sc_Litt3200,9.9428,11.07,-788.518,138.76,31.3976,30.188,15.8365,15.1853,9.57901,9.13815,6.05339,5.692,3.84441,3.74688,2.57179
118_1b1_Lr_sc_Litt3200,11.07,12.327,-961.885,160.288,56.2836,41.5221,29.1925,20.821,21.1558,19.5248,21.4115,19.2509,16.4306,12.0306,7.46732
118_1b1_Lr_sc_Litt3200,12.327,13.777,-1071.11,91.3229,80.6813,65.8301,50.0408,36.2211,26.0676,19.7508,16.197,13.7871,11.1392,7.64228,3.55486
118_1b1_Lr_sc_Litt3200,13.777,20.08,-965.134,212.647,137.872,63.8132,14.3724,-11.7024,-18.8055,-6.43808,17.2094,32.5183,28.1086,12.9906,1.6502
160_1b3_Tc_mc_AKGC417L,1.862,5.718,-729.602,151.877,30.1037,22.9219,14.4211,17.8054,16.0823,14.7774,7.47286,5.3231,5.27798,10.1012,11.0231
160_1b3_Tc_mc_AKGC417L,5.718,9.725,-472.294,139.458,31.9135,30.4814,16.5649,16.4794,11.2349,10.8679,8.04194,7.54837,6.00224,5.67547,4.39002
160_1b3_Tc_mc_AKGC417L,9.725,13.614,-868.957,172.52,71.3673,31.2426,56.3629,55.2875,47.3421,28.775,25.037,23.7643,13.0019,19.2874,4.80612
160_1b3_Tc_mc_AKGC417L,13.614,17.671,-594.715,142.738,34.5236,32.4467,16.7893,14.6252,8.52843,8.5697,5.52973,4.40778,2.4316,1.6895,0.871382
160_1b3_Tc_mc_AKGC417L,17.671,19.541,-567.899,140.572,32.8119,31.4423,17.001,16.2837,10.1212,9.83307,6.75267,6.3524,4.41,3.54746,2.47153
172_1b5_Pl_mc_AKGC417L,1.01,3.581,-647.513,138.246,35.121,32.4582,17.5853,18.8833,14.8108,13.4114,11.4257,12.9635,9.69141,8.4165,8.86142
172_1b5_Pl_mc_AKGC417L,3.581,6.836,-668.732,151.145,45.5055,39.7638,33.4737,34.0865,27.0434,21.4078,17.7553,16.0925,7.93673,3.93131,3.45582
172_1b5_Pl_mc_AKGC417L,6.836,9.624,-616.241,142.91,40.3826,34.392,16.8213,14.9848,5.93842,7.64102,2.01463,1.10214,-2.60451,-0.901203,-2.89705
172_1b5_Pl_mc_AKGC417L,9.624,12.262,-741.129,167.164,83.0796,71.8655,50.5235,33.8181,16.1503,9.09182,9.44083,5.55534,6.96094,3.65121,4.37262
172_1b5_Pl_mc_AKGC417L,12.262,15.801,-720.579,146.982,63.9273,54.5741,34.8945,29.7638,21.414,11.2556,15.4649,14.0569,8.80943,8.98104,7.04381
172_1b5_Pl_mc_AKGC417L,15.801,18.322,-568.793,141.088,34.0493,28.8696,15.3235,16.35,11.6792,8.74116,7.54227,8.10273,6.19906,6.42593,4.86344
172_1b5_Pl_mc_AKGC417L,18.322,19.274,-748.394,136.256,74.0362,55.2065,38.687,23.0815,13.9226,27.2469,32.8268,19.6323,5.38921,6.87601,9.57317
176_1b3_Tc_mc_AKGC417L,0.048,2.13,-653.99,145.374,30.6412,26.0144,12.3917,13.3994,6.21194,4.30044,0.824049,4.99274,7.83372,9.92699,9.52734
176_1b3_Tc_mc_AKGC417L,2.13,6.245,-656.557,147.162,38.8509,35.5085,22.679,22.6924,18.2401,15.1791,11.2573,10.1994,7.90953,6.81638,3.8674
176_1b3_Tc_mc_AKGC417L,6.245,9.852,-741.369,154.41,51.7546,42.1693,30.772,24.0017,19.1504,15.0758,11.0045,9.51588,4.45728,4.3489,1.78181
176_1b3_Tc_mc_AKGC417L,9.852,13.423,-659.267,144.8,36.6908,33.4282,20.1081,21.0085,15.9982,14.6857,10.807,9.81184,8.09574,8.12995,6.25288
176_1b3_Tc_mc_AKGC417L,13.423,17.291,-632.734,145.776,37.1795,29.9762,17.6781,17.6807,14.0944,8.38102,6.6927,8.10209,6.97835,8.18644,7.72925
176_1b3_Tc_mc_AKGC417L,17.291,19.964,-698.102,155.375,43.2439,31.6627,15.5126,15.1125,9.24891,9.2879,8.07712,5.28912,2.2823,1.26725,0.96578
176_1b4_Pl_mc_AKGC417L,0.025,2.781,-825.792,137.647,44.5821,35.3605,26.5084,26.3091,14.9129,17.7515,15.4427,13.6264,7.6443,10.8314,7.31549
176_1b4_Pl_mc_AKGC417L,2.781,6.01,-923.261,130.106,56.3994,34.0046,17.8649,22.0862,3.62466,8.46263,5.40073,4.35759,0.568996,4.85817,-0.845432
176_1b4_Pl_mc_AKGC417L,6.01,9.408,-847.388,141.282,48.86,43.2843,29.165,23.5741,18.3636,17.2324,18.5933,19.2078,15.2144,10.3239,8.04795
176_1b4_Pl_mc_AKGC417L,9.408,12.857,-801.554,141.311,38.5603,38.633,24.0862,23.9129,15.6405,19.3356,11.7951,6.69311,3.77876,0.781712,5.23392
176_1b4_Pl_mc_AKGC417L,12.857,16.272,-885.005,127.085,36.4498,30.8505,22.5916,23.2626,11.265,22.6978,22.5258,13.1803,15.6199,8.4786,5.3446
176_1b4_Pl_mc_AKGC417L,16.272,19.975,-908.496,125.119,60.3013,41.5482,26.1801,19.3361,16.7776,21.01,16.6717,9.84684,5.67558,2.50883,8.41723
158_1p2_Al_mc_AKGC417L,0.776,2.513,-722.048,151.717,48.4413,45.3465,30.3081,28.7554,22.422,20.9729,17.9981,15.0752,12.3166,11.0672,10.0243
158_1p2_Al_mc_AKGC417L,2.513,5.384,-688.058,145.825,40.5174,37.4466,25.0827,23.3943,16.2867,15.1838,12.5066,12.6318,10.2111,8.52909,4.11192
158_1p2_Al_mc_AKGC417L,5.384,7.888,-720.595,144.182,38.7559,35.4931,21.4531,20.2102,13.3521,13.9154,9.02751,8.44243,5.7554,5.00515,3.33586
158_1p2_Al_mc_AKGC417L,7.888,10.276,-840.879,152.045,67.1036,54.3941,46.175,42.7287,34.2155,26.9631,24.759,20.0785,14.1951,13.4017,12.5566
158_1p2_Al_mc_AKGC417L,10.276,12.73,-686.549,151.056,45.7608,43.3404,29.0414,28.8027,21.7453,20.2967,16.8157,15.0125,11.1359,8.94884,6.20115
158_1p2_Al_mc_AKGC417L,12.73,15.351,-840.468,142.529,60.3745,52.2202,39.4317,34.9823,22.7214,24.5256,15.3907,14.8762,14.6486,15.9758,13.7722
158_1p2_Al_mc_AKGC417L,15.351,17.638,-817.743,158.486,71.9383,46.6199,36.8808,45.0099,25.8882,33.1968,28.5122,15.7958,1.33512,6.93067,-1.2466
158_1p2_Al_mc_AKGC417L,17.638,18.523,-548.841,141.605,34.3678,33.0001,19.1119,18.9553,13.4946,12.5889,10.2155,9.55008,7.75401,7.51226,6.77683
161_1b1_Pl_sc_LittC2SE,0.05,1.036,-1033.58,133.076,96.4385,57.76,31.9958,21.0599,17.5299,14.211,9.65754,6.62837,7.74665,12.9925,19.7492
161_1b1_Pl_sc_LittC2SE,1.036,3.364,-1009.93,147.897,85.0631,49.6977,43.9168,40.5587,31.7901,23.7021,18.5368,16.3891,15.6044,12.8111,9.0892
161_1b1_Pl_sc_LittC2SE,3.364,5.364,-716.876,140.079,32.8026,31.8392,17.6357,17.2721,11.6378,11.5516,8.46386,8.5236,6.7963,6.62281,5.24199
161_1b1_Pl_sc_LittC2SE,5.364,7.764,-841.811,148.156,40.782,39.3069,25.2087,24.7856,19.5417,19.0384,15.8291,15.3001,13.412,13.4454,12.3107
161_1b1_Pl_sc_LittC2SE,7.764,9.893,-785.178,149.067,41.3609,39.7655,25.2468,24.7078,18.6551,17.9236,14.2148,13.1667,11.2717,10.7081,9.1114
161_1b1_Pl_sc_LittC2SE,9.893,11.836,-702.021,140.049,32.4468,31.4521,17.4994,17.3129,11.9797,11.9304,8.93434,8.91947,7.10715,6.92431,5.64981
161_1b1_Pl_sc_LittC2SE,11.836,14.079,-678.138,138.893,31.6553,30.4612,16.1671,15.7553,10.2946,9.93238,6.78783,6.40401,4.65291,4.52458,3.23539
161_1b1_Pl_sc_LittC2SE,14.079,16.107,-822.26,150.421,41.7468,38.9693,22.5375,19.8582,11.8896,8.90157,3.56293,1.19378,-1.99755,-2.951,-4.35256
161_1b1_Pl_sc_LittC2SE,16.107,18.236,-760.351,158.733,50.6217,48.4081,32.6373,30.7943,24.0779,22.5679,18.2799,16.3731,12.8759,11.0817,8.43052
161_1b1_Pl_sc_LittC2SE,18.236,19.936,-749.147,140.072,32.5312,31.3754,17.2231,16.5326,10.9793,10.6565,7.73709,7.5192,5.73265,5.47605,4.04137
162_1b2_Ll_mc_AKGC417L,0.092,3.481,-824.213,110.292,47.6349,23.7757,33.675,29.2059,19.8011,17.9291,9.19485,4.0266,7.54301,8.31339,11.0807
162_1b2_Ll_mc_AKGC417L,3.481,10.793,-794.769,130.089,49.4478,39.225,29.9645,26.7927,19.8533,17.9503,15.7676,17.1594,8.07423,13.4153,4.27774
162_1b2_Ll_mc_AKGC417L,10.793,18.623,-762.776,127.863,35.4532,26.5799,17.66,16.2938,12.1541,9.50941,10.2414,4.53921,5.93421,10.1713,10.8075
174_1p2_Pl_mc_AKGC417L,0.593,3.331,-746.345,142.09,72.1516,58.3732,35.4662,28.2616,11.6588,9.72904,4.42593,11.107,11.3478,4.00919,-4.32323
174_1p2_Pl_mc_AKGC417L,3.331,7.17,-596.162,153.679,48.9025,44.9372,28.6083,26.4993,19.6281,17.5125,13.5783,12.4531,9.30131,7.3226,5.56455
174_1p2_Pl_mc_AKGC417L,7.17,11.027,-568.244,132.928,24.1143,23.7055,9.76064,9.54256,4.93549,4.84918,1.47845,2.45404,3.63147,1.42835,4.60911
174_1p2_Pl_mc_AKGC417L,11.027,15.351,-742.805,134.455,66.8802,56.0885,34.4013,29.0103,11.2339,19.8646,16.2043,13.9582,8.51313,6.84032,9.5248
174_1p2_Pl_mc_AKGC417L,15.351,19.24,-765.175,132.585,86.0466,61.8958,41.691,35.461,30.5755,33.1708,29.3577,12.8433,-1.03447,6.86302,5.34766
160_1b3_Ar_mc_AKGC417L,1.862,5.718,-671.879,152.405,45.6619,42.8009,28.2061,26.485,18.8402,19.609,16.0277,14.6126,12.9036,10.776,7.02884
160_1b3_Ar_mc_AKGC417L,5.718,9.725,-602.373,137.718,30.2566,28.6459,14.9109,14.7594,9.33907,9.30562,6.71472,6.49579,4.97478,5.03421,4.23701
160_1b3_Ar_mc_AKGC417L,9.725,13.614,-910.964,166.156,83.4217,44.2984,42.2135,43.3962,34.1239,30.4023,24.5912,20.0442,12.5961,13.4743,17.16
160_1b3_Ar_mc_AKGC417L,13.614,17.671,-621.743,143.937,36.7434,35.4128,20.301,19.8291,14.1701,13.5259,10.4231,10.2111,7.55419,6.73749,5.72729
160_1b3_Ar_mc_AKGC417L,17.671,19.541,-493.841,137.403,29.8935,28.877,15.0106,14.4982,9.40415,8.91037,6.04465,5.79242,4.33547,4.49959,3.33206
141_1b3_Ar_mc_LittC2SE,1.307,3.493,-912.089,138.446,31.8115,30.1465,15.8005,14.8641,9.03629,8.3565,5.19934,5.24329,3.42048,2.98455,2.00636
141_1b3_Ar_mc_LittC2SE,3.493,7.864,-1099.41,53.5287,48.8931,42.0551,34.1247,26.2768,19.496,14.389,11.1061,9.38475,8.69181,8.4162,8.05188
141_1b3_Ar_mc_LittC2SE,7.864,12.307,-1056.24,104.333,76.5713,49.3829,33.7172,28.6725,27.0974,24.381,20.8589,18.1101,15.9503,13.4076,10.6726
141_1b3_Ar_mc_LittC2SE,12.307,16.564,-1060.59,98.974,72.9971,47.4569,32.739,28.0389,26.2975,22.8297,18.2428,14.8054,12.6661,10.3325,7.26497
141_1b3_Ar_mc_LittC2SE,16.564,19.993,-982.938,139.483,42.2761,29.8147,24.6752,17.4126,16.4013,12.2954,11.1424,7.81951,5.127,4.07358,3.23476
124_1b1_Al_sc_Litt3200,0,1.8954,-714.537,139.918,32.6865,31.7046,17.6419,17.2623,11.8699,11.6094,8.70679,8.51937,6.80256,6.79055,5.69653
124_1b1_Al_sc_Litt3200,1.8954,3.2007,-788.255,142.534,35.1189,33.9937,19.8688,19.5042,14.1631,13.9296,10.9647,10.5802,8.52999,8.10301,6.60593
124_1b1_Al_sc_Litt3200,3.2007,4.5909,-995.741,149.576,69.3204,43.0815,39.9629,29.2383,23.736,21.473,17.0535,15.3501,13.8887,11.4995,10.5434
124_1b1_Al_sc_Litt3200,4.5909,5.8841,-863.875,139.048,31.3294,29.8123,15.2736,14.5362,8.88744,8.36691,5.05017,4.2103,1.6619,0.811459,-0.955379
124_1b1_Al_sc_Litt3200,5.8841,7.2258,-761.195,142.662,35.3782,34.2926,20.0899,19.5687,14.0675,13.7444,10.8106,10.5953,8.83621,8.7685,7.61239
124_1b1_Al_sc_Litt3200,7.2258,8.4867,-933.58,150.703,42.0549,39.0835,23.2986,22.1589,17.153,18.0715,16.5072,17.2086,15.5396,14.6144,11.8051
124_1b1_Al_sc_Litt3200,8.4867,9.6466,-1006.16,151.942,85.6281,45.5537,35.0104,29.4147,25.3002,28.6613,33.6577,34.3158,32.1573,27.5411,19.9031
124_1b1_Al_sc_Litt3200,9.6466,12.528,-947.951,191.883,54.8216,-1.09221,21.421,34.2537,15.4755,3.9189,10.8764,15.6559,10.4162,4.35068,3.9788
158_1p3_Ll_mc_AKGC417L,0.609,2.212,-740.902,144.575,43.7604,34.781,22.5106,28.5792,29.6115,19.3422,9.92606,19.2976,15.8707,6.0393,7.35954
158_1p3_Ll_mc_AKGC417L,2.212,5.05,-618.944,141.982,38.6836,34.1467,21.7566,20.7974,15.8552,11.502,7.42349,6.82093,3.35282,4.05359,2.16035
158_1p3_Ll_mc_AKGC417L,5.05,7.454,-525.403,143.674,35.5536,32.8826,16.6415,14.6617,10.6721,10.3391,4.73241,5.00916,3.46951,3.30622,1.98137
158_1p3_Ll_mc_AKGC417L,7.454,9.808,-702.993,165.855,74.0951,51.7136,30.0028,26.9144,21.1628,24.9985,18.3219,9.64193,7.86875,8.68186,3.6444
